curriculum_id,unit_id,lesson_id,label,url,resource_type,display_order
act3,unit-3,lesson-1,Lesson Plan,https://docs.google.com/document/d/1sYXNx2fn7kabWPTbxKl3YPTpsYAWY9eBYzZScrc-lk0/edit?usp=sharing,Lesson Resource,1
act3,unit-3,lesson-1,Slide Deck,https://docs.google.com/presentation/d/10gPZGY1pQPBeNpp39cx2e06ihvtEXK_Z7filQpev8g0/edit?usp=sharing,Lesson Resource,2
act3,unit-3,lesson-1,Student Workbook,https://docs.google.com/presentation/d/1Dl1CyBuWVVD_Sv9F-4kWwdFRgBk8qVG9S0gwUWth9To/edit?usp=sharing,Lesson Resource,3
act3,unit-3,lesson-1,Lesson Resources,https://docs.google.com/document/d/1VSkmDYXfKEve4fvTsjglunX7m8EJfjxXraUwm9xdSfM/edit?usp=sharing,Lesson Resource,4
act3,unit-3,lesson-1,Presentación en Español,https://docs.google.com/presentation/d/12Cqs51v00yaXdKW3SaY6OurPC_ZTyzlWG6Pc-3ESeUA/edit#slide=id.g8d6df723ea_0_0,Lesson Resource,5
act3,unit-3,lesson-2,Lesson Plan,https://docs.google.com/document/d/1EYOypMn1lyMETsMg9P0BZJ2soKf2a7xWHGo_g4SluzE/edit?usp=sharing,Lesson Resource,1
act3,unit-3,lesson-2,Slide Deck,https://docs.google.com/presentation/d/1iAJH4D8tlQO0ZH25Z6t8f7Zhn5asIlWNxvPXPcr4LZ4/edit?usp=sharing,Lesson Resource,2
act3,unit-3,lesson-2,Student Workbook,https://docs.google.com/presentation/d/1PqhFVSWL44szK8il-1FYW-mE4pBNeKn6Y5vJPBWy0yM/edit?usp=sharing,Lesson Resource,3
act3,unit-3,lesson-2,Lesson Resources,https://docs.google.com/document/d/1HXvfuiInvUBpdGDXCPRenv1NU7GFAyi1DYPw5-avsAQ/edit?usp=sharing,Lesson Resource,4
act3,unit-3,lesson-2,Presentación en Español,https://docs.google.com/presentation/d/1fH1izH_Ephmo5RjqFGoQTANULCeOGXqUaoddEANu5UA/edit#slide=id.g30e61b421f0_2_45,Lesson Resource,5
act3,unit-3,lesson-3,Lesson Plan,https://docs.google.com/document/d/1cNVlHTAtJvNDixYTjE3bg982GHsD-KNLTDwaqTwAnCk/edit?usp=sharing,Lesson Resource,1
act3,unit-3,lesson-3,Slide Deck,https://docs.google.com/presentation/d/1V8jxi3CZ6Wopz-6vej9EVzUhbylOzXmF-EBKKQ7tm_o/edit?usp=sharing,Lesson Resource,2
act3,unit-3,lesson-3,Student Workbook,https://docs.google.com/presentation/d/12vAhXkxXEjh4bR6fd3LwUnchXELQU3AcCD29Pi2VG-I/edit?usp=sharing,Lesson Resource,3
act3,unit-3,lesson-3,Lesson Resources,https://docs.google.com/document/d/17MusxdKLzjqDoDRJutgdUvflJT1PHJP1A7iWp4gxfdE/edit?usp=sharing,Lesson Resource,4
act3,unit-3,lesson-3,Presentación en Español,https://docs.google.com/presentation/d/1PZTTo7BJ0g6sbbysoYtFy21s0XFvzsacUMUHdMVNDPY/edit#slide=id.g8d6df723ea_0_0,Lesson Resource,5
act3,unit-3,lesson-4,Lesson Plan,https://docs.google.com/document/d/1sjn_s1QXD61MDLj-CgYL7DXw1cbvXG-if7-JVxjVLwE/edit?usp=sharing,Lesson Resource,1
act3,unit-3,lesson-4,Slide Deck,https://docs.google.com/presentation/d/19YmkdPbABj5vuMwkVrHm9gNAqMOtw-C7CgbPKGYB0k0/edit?usp=sharing,Lesson Resource,2
act3,unit-3,lesson-4,Student Workbook,https://docs.google.com/presentation/d/1Vk3pKohOYt79cpXsN24XfLheKjdFTv7iO_931oOy19E/edit?usp=sharing,Lesson Resource,3
act3,unit-3,lesson-4,Lesson Resources,https://docs.google.com/document/d/1QlAte_bz1BBb8vCMHPXUyhH61LwzVRQPUKnD3ZSSLcI/edit?usp=sharing,Lesson Resource,4
act3,unit-3,lesson-4,Presentación en Español,https://docs.google.com/presentation/d/1rB8e7v99o9ajFFlYdk2lOyfoQFIYarxDUuSnPhCYvgU/edit#slide=id.g8d6df723ea_0_0,Lesson Resource,5
act3,unit-3,lesson-5,Lesson Plan,https://docs.google.com/document/d/1G0lauX4H-hsq9gTTU97lHDuzv9_vkI8K8I45gUounEw/edit?usp=sharing,Lesson Resource,1
act3,unit-3,lesson-5,Slide Deck,https://docs.google.com/presentation/d/1fMIqSadhwZ58hINvv5ift5sn3aT4rXJ1G6Pdr-fvZAc/edit?usp=sharing,Lesson Resource,2
act3,unit-3,lesson-5,Student Workbook,https://docs.google.com/presentation/d/1bqPmfC2PuveOT3ezCr4D4ttG-WNLC2bMnV9VUg6ShqQ/edit?usp=sharing,Lesson Resource,3
act3,unit-3,lesson-5,Presentación en Español,https://docs.google.com/presentation/d/1IRmCjWt7tkSnwgFBPkLR07BbAGchA_AUdZV7RTTIxOQ/edit#slide=id.g8d6df723ea_0_0,Lesson Resource,4
act3,unit-3,lesson-6,Lesson Plan,https://docs.google.com/document/d/1vraM1zWaZ8QuXTLCTRweivCZJTIy92C7OUZE7M3x-eI/edit?usp=sharing,Lesson Resource,1
act3,unit-3,lesson-6,Slide Deck,https://docs.google.com/presentation/d/1CPheBVmsSTCM7LXliQELpL0vG28PwO35dE5wuJ3jCtk/edit?usp=sharing,Lesson Resource,2
act3,unit-3,lesson-6,Student Workbook,https://docs.google.com/presentation/d/1Q2RJCkxBUC1QwVOdlkiuSwDLdeuniJc8-JF6-3FqMXg/edit?usp=sharing,Lesson Resource,3
act3,unit-3,lesson-6,Presentación en Español,https://docs.google.com/presentation/d/1_m4Ko0YeVdw96umBepqJvBmEO6dYoMX16y5u3-l3QjY/edit#slide=id.g30e5f76364f_2_45,Lesson Resource,4
act3,unit-3,lesson-7,Lesson Plan,https://docs.google.com/document/d/1EjdFzVoa6WFGpt4Y2tJOOiQvsQtUChEr2chIIeADAtI/edit?usp=sharing,Lesson Resource,1
act3,unit-3,lesson-7,Slide Deck,https://docs.google.com/presentation/d/1zk4pUk-WqINTi87-hBBkL9hCzSz5xj60kNAmMmrh4ec/edit?usp=sharing,Lesson Resource,2
act3,unit-3,lesson-7,Student Workbook,https://docs.google.com/presentation/d/1wQMWgIlnAlsjO_mfu5ijSa2deHAy7-E58-cJuI7YvHo/edit?usp=sharing,Lesson Resource,3
act3,unit-3,lesson-7,Presentación en Español,https://docs.google.com/presentation/d/13SyvZx8C3D_7Pod4Wi3zkTORpW8sXLaR-0nRgynCgPM/edit#slide=id.g8d6df723ea_0_0,Lesson Resource,4
act3,unit-3,lesson-8,Lesson Plan,https://docs.google.com/document/d/1MsyfhXc21KV2hPX0v-nRAiLoDXVzuMK9X_BlOjNLvYc/edit?usp=sharing,Lesson Resource,1
act3,unit-3,lesson-8,Slide Deck,https://docs.google.com/presentation/d/14FC2epcgyPuduDkpGKSznR4p-R2BcnYqD_5YK1ZcjAA/edit?usp=sharing,Lesson Resource,2
act3,unit-3,lesson-8,Student Workbook,https://docs.google.com/presentation/d/1HkNFqJv_jG9o-U4BUwZnN09MYb0uLcC65N0HKv61AhY/edit?usp=sharing,Lesson Resource,3
act3,unit-3,lesson-8,Presentación en Español,https://docs.google.com/presentation/d/14W0eEFP9EsPSFQTPVO9ez8ExupjSRzZ7jpsXEBEYjcQ/edit#slide=id.g30e679545c3_2_45,Lesson Resource,4
act3,unit-4,__unit__,Workbook U.4,https://docs.google.com/presentation/d/1HCz5iZ75VeWLdb03-YMYe7ytUUA3bs0ZoRelDBKEMnQ/edit?usp=sharing,Unit Resource,1
act3,unit-4,__unit__,WB U.4 Spanish,https://docs.google.com/presentation/d/1_3eXJfIppos7R-QHVD9CIM1VIzmpRLbfFK2K2_V1M5I/edit?usp=sharing,Unit Resource,2
act3,unit-4,__unit__,Unit Overview,https://docs.google.com/document/d/1XJByttu31iIhBdbhQhj6i6dlWRpu3A_FEaHiG9PkQdM/edit?usp=sharing,Unit Resource,3
act3,unit-4,lesson-1,Lesson Plan,https://docs.google.com/document/d/13EHCyluRQZS4EZX3sO5U2m6vOtHwPfDsohTPItCayyU/edit?usp=sharing,Lesson Resource,1
act3,unit-4,lesson-1,Slide Deck,https://docs.google.com/presentation/d/1BT2WEwPBBs0juUOh-V8ntqznVZhBdUp-QzlxNhncM-0/edit?usp=sharing,Lesson Resource,2
act3,unit-4,lesson-1,Student Workbook,https://docs.google.com/presentation/d/1HCz5iZ75VeWLdb03-YMYe7ytUUA3bs0ZoRelDBKEMnQ/edit?usp=sharing,Lesson Resource,3
act3,unit-4,lesson-1,Lesson Resources,https://docs.google.com/document/d/1qmdrrMCtfStmTDdDjGEeGjEyH_npJG6sPN5KVdCEzKA/edit?usp=sharing,Lesson Resource,4
act3,unit-4,lesson-1,Presentación en Español,https://docs.google.com/presentation/d/1UuLWn4N5cIP4xyX4LaIQKCfkZbLKXWMBqEKfJLDepio/edit?usp=sharing,Lesson Resource,5
act3,unit-4,lesson-2,Lesson Plan,https://docs.google.com/document/d/1ptU2ikhn8Eb49AmlY4njPNru3_NqpFfDLymzXuCRqDU/edit?usp=sharing,Lesson Resource,1
act3,unit-4,lesson-2,Slide Deck,https://docs.google.com/presentation/d/13EDgdmpxcOwMlwaUZvT85AuDpI2Yd11i6mCnxdEicOY/edit?usp=sharing,Lesson Resource,2
act3,unit-4,lesson-2,Student Workbook,https://docs.google.com/presentation/d/1HCz5iZ75VeWLdb03-YMYe7ytUUA3bs0ZoRelDBKEMnQ/edit?usp=sharing,Lesson Resource,3
act3,unit-4,lesson-2,Presentación en Español,https://docs.google.com/presentation/d/1puj6M3HfXUdrGYVw9LnT-WFbaJ75oCPb8gHC7KWF9DA/edit?usp=sharing,Lesson Resource,4
act3,unit-4,lesson-3,Lesson Plan,https://docs.google.com/document/d/1nDTSGbAVe5UiltGh90Bu25hr7lUd3WYCxdOnRgiOxQ0/edit?usp=sharing,Lesson Resource,1
act3,unit-4,lesson-3,Slide Deck,https://docs.google.com/presentation/d/1BWBQZ9tLhdRfQK46h__LQtIP7KWI6fC0t4zQ5jhTSdg/edit?usp=sharing,Lesson Resource,2
act3,unit-4,lesson-3,Student Workbook,https://docs.google.com/presentation/d/1HCz5iZ75VeWLdb03-YMYe7ytUUA3bs0ZoRelDBKEMnQ/edit?usp=sharing,Lesson Resource,3
act3,unit-4,lesson-3,Presentación en Español,https://docs.google.com/presentation/d/14v_VW_SMRFGD5uGN--PSW_7WsZmQFNqUavYe_AcnHVQ/edit?usp=sharing,Lesson Resource,4
act3,unit-4,lesson-4,Lesson Plan,https://docs.google.com/document/d/1DFnuJwe5OjGRU8ilTcv5-GJGcbvVIFmy0gyPu6ADrWc/edit?usp=sharing,Lesson Resource,1
act3,unit-4,lesson-4,Slide Deck,https://docs.google.com/presentation/d/17be2s_VOSh65YL7nLUNLffcNS7sYyzCyeAMK1RVXnqo/edit?usp=sharing,Lesson Resource,2
act3,unit-4,lesson-4,Student Workbook,https://docs.google.com/presentation/d/1HCz5iZ75VeWLdb03-YMYe7ytUUA3bs0ZoRelDBKEMnQ/edit?usp=sharing,Lesson Resource,3
act3,unit-4,lesson-4,Presentación en Español,https://docs.google.com/presentation/d/1uzkyB1tVegeNd3cma1VUGyi6Ki5LKpaZ7hL9RZJ1LvU/edit?usp=sharing,Lesson Resource,4
act3,unit-4,lesson-5,Lesson Plan,https://docs.google.com/document/d/1edaVgzaOvWsxATjlORPlgSbV1roWirxfAMi-ERhEYxE/edit?usp=sharing,Lesson Resource,1
act3,unit-4,lesson-5,Slide Deck,https://docs.google.com/presentation/d/1Cw8V4Qg-mr4dkVVAPlmc_NDxpxMhf0re3K4OXf94-Jk/edit?usp=sharing,Lesson Resource,2
act3,unit-4,lesson-5,Student Workbook,https://docs.google.com/presentation/d/1HCz5iZ75VeWLdb03-YMYe7ytUUA3bs0ZoRelDBKEMnQ/edit?usp=sharing,Lesson Resource,3
act3,unit-4,lesson-5,Presentación en Español,https://docs.google.com/presentation/d/1iqbT5KlYfQponIKSUoUCDf1FWoxH8oYB0f8ff74ZC0M/edit?usp=sharing,Lesson Resource,4
act3,unit-4,lesson-6,Lesson Plan,https://docs.google.com/document/d/12lMEhdO5Z7FqFeSbP578Wcg4ZWGvZwy3afs0jd0tT3Y/edit?usp=sharing,Lesson Resource,1
act3,unit-4,lesson-6,Slide Deck,https://docs.google.com/presentation/d/1xJTMaX01UsS37CUYjzeFDp4ei0IojcRdIS3wMkg4SxE/edit?usp=sharing,Lesson Resource,2
act3,unit-4,lesson-6,Student Workbook,https://docs.google.com/presentation/d/1HCz5iZ75VeWLdb03-YMYe7ytUUA3bs0ZoRelDBKEMnQ/edit?usp=sharing,Lesson Resource,3
act3,unit-4,lesson-6,Presentación en Español,https://docs.google.com/presentation/d/1Fn4V9VXBib6Okf7BWFVMJm6dDu2DOsi5LJlfwu77EuM/edit?usp=sharing,Lesson Resource,4
act3,unit-5,__unit__,Workbook U.5,https://docs.google.com/presentation/d/1d_Yt7FtizVKyPeaA76rrSMS8xMqkJfe2Hcn89RaY310/edit?usp=sharing,Unit Resource,1
act3,unit-5,__unit__,WB U.5 Spanish,https://docs.google.com/presentation/d/1dWnoKtGzxOHx6y1lCOp2zBjvbF-wcYKmif4AAkerVAo/edit?usp=sharing,Unit Resource,2
act3,unit-5,__unit__,Unit Overview,https://docs.google.com/document/d/1h8tzibRHOPbTrDHZb6hIsgkoH7d_XO6kNdA2z8Ed2gU/edit?usp=sharing,Unit Resource,3
act3,unit-5,lesson-1,Lesson Plan,https://docs.google.com/document/d/1QQvktAu9IKaGGnWZq-Mc3gwJX2kDMvC2VVuJUuaRnIs/edit?usp=sharing,Lesson Resource,1
act3,unit-5,lesson-1,Slide Deck,https://docs.google.com/presentation/d/1EUFIEgcVdai2yLxH64BSYGHu7FAwUo9TGIe2UROB7nI/edit?usp=sharing,Lesson Resource,2
act3,unit-5,lesson-1,Student Workbook,https://docs.google.com/presentation/d/1JQMXMU6cyoirVuRexjfUVdW5Eel_p7l1SCB80giRDag/edit?usp=sharing,Lesson Resource,3
act3,unit-5,lesson-1,Presentación en Español,https://docs.google.com/presentation/d/1Ljg5y8f-LwpRGGbd5ceaE5MTQ_cbc16eurjjN8KGhDI/edit?usp=sharing,Lesson Resource,4
act3,unit-5,lesson-2,Lesson Plan,https://docs.google.com/document/d/1AgM8HWukbG3dPUsRg4voR81CehNZtA8-DlwdTUBoWVE/edit?usp=sharing,Lesson Resource,1
act3,unit-5,lesson-2,Slide Deck,https://docs.google.com/presentation/d/1MOdR_rvUDpyZnUYbaMw7qb2L12G-7H6dbhiRG63C3s0/edit?usp=sharing,Lesson Resource,2
act3,unit-5,lesson-2,Student Workbook,https://docs.google.com/presentation/d/1aPfm5qM3aH0zjn5tXyFDyhxDkpdtYc6BQTVt6XwbJXc/edit?usp=sharing,Lesson Resource,3
act3,unit-5,lesson-2,Presentación en Español,https://docs.google.com/presentation/d/14bGioF4c24q_8zmOwBmP7YDTkrwVuplvFpbdZuiLKEI/edit?usp=sharing,Lesson Resource,4
act3,unit-5,lesson-3,Lesson Plan,https://docs.google.com/document/d/1oYXquNpWuma1V7SJHJ6gSF5QH2GduqmzpFZQZHbr_v8/edit?usp=sharing,Lesson Resource,1
act3,unit-5,lesson-3,Slide Deck,https://docs.google.com/presentation/d/1FtlKm06S-zOGEsX49xblGHUSBiOnD3PK9W32ULM94Jw/edit?usp=sharing,Lesson Resource,2
act3,unit-5,lesson-3,Student Workbook,https://docs.google.com/presentation/d/1mvCTdIyGYrZ0OE1fHH_qBHIlC3jOGqGPvILjQnGi02o/edit?usp=sharing,Lesson Resource,3
act3,unit-5,lesson-3,Presentación en Español,https://docs.google.com/presentation/d/1E-HHZ-MeHEQjhYmQwJkeyWeBeMUWP7wUOK0IOJW3Tmc/edit?usp=sharing,Lesson Resource,4
act3,unit-5,lesson-4,Lesson Plan,https://docs.google.com/document/d/1mE3__crtUnEBrXD3grlyFSCr8vpXAOFdf-MGiKRK1p8/edit?usp=sharing,Lesson Resource,1
act3,unit-5,lesson-4,Slide Deck,https://docs.google.com/presentation/d/1wCZpBFmErerawRf8KvF5Ma4dbK4duJo9pt189YEDT7M/edit?usp=sharing,Lesson Resource,2
act3,unit-5,lesson-4,Student Workbook,https://docs.google.com/presentation/d/16FU3M294glwYzWl9W9e_xDJWoqanfus-BJCKzJ8IESI/edit?usp=sharing,Lesson Resource,3
act3,unit-5,lesson-4,Presentación en Español,https://docs.google.com/presentation/d/1GTbfKhuADraTE8YD68YrFriy9xkL38FabPaaldXmfp0/edit?usp=sharing,Lesson Resource,4
act3,unit-5,lesson-4,Feedback Form,https://bit.ly/ECforALLfeedback,Lesson Resource,5
act4,unit-0,__unit__,ACT3 Scratch Basics Reference,https://docs.google.com/document/d/1Gsdo5y_ohmdidlQgxFTgJY7LQIU5xycH6FO9A-44U_A/edit?usp=sharing,Unit Resource,1
act4,unit-0,__unit__,ACT3 Variables and Functions Reference,https://docs.google.com/document/d/1mXMDOa7yzjNWfQm0l5J15lzTJgKVMWzTOtUPQz7krtY/edit?tab=t.0,Unit Resource,2
act4,unit-0,lesson-1,ACT3 Scratch Setup Reference,https://docs.google.com/document/d/15NSxM200vuhEgfgfDZcIbaSur6nOcmuAH3e6bIMUweo/edit,Lesson Resource,1
act4,unit-0,lesson-2,ACT3 Sequence and Events Reference,https://docs.google.com/document/d/1Cl5co3-e3VW3FqUW1BFB5S3t1KDS_ay836bUrMCEl4k/edit,Lesson Resource,1
act4,unit-0,lesson-3,ACT3 Loops and Animation Reference,https://docs.google.com/document/d/15xnDMg-S6-qs4iQsVaYgz-tKtuZ9FTv00aKdyBQGKk0/edit,Lesson Resource,1
act4,unit-0,lesson-4,ACT3 Variables Reference,https://docs.google.com/document/d/1kMdG429A2qyxZL-tjA-4kJbtToOMVtl8FQVStryu_AA/edit,Lesson Resource,1
act4,unit-0,lesson-5,ACT3 Conditionals Reference,https://docs.google.com/document/d/1YMfWyoldnb0cw07_72GNlW8y3ZcyCWXVTmhtKUvlzDU/edit,Lesson Resource,1
act4,unit-0,lesson-5,ACT3 Functions Reference,https://docs.google.com/document/d/1NxEwajhG6NjWiXIe2mxJHLav0z4asRunZtHZ_xUiKqo/edit,Lesson Resource,2
act4,unit-1,lesson-1,Lesson Plan,https://docs.google.com/document/d/1oxvVVBBs6sbqLCFD6X6xqK06K4T5DVsIs6hkAOj9Udw/edit?usp=sharing,Lesson Resource,1
act4,unit-1,lesson-1,Slide Deck,https://docs.google.com/presentation/d/1hIJgqTpSgS2ATccOIUOsPwbnhhko_83Er8XAYzgWTBk/edit?usp=sharing,Lesson Resource,2
act4,unit-1,lesson-1,Workbook,https://docs.google.com/presentation/d/19ylxfS3QdNfkRfyuNDTeHJOAOJJKqao7inyD1TZj-hM/edit?usp=sharing,Lesson Resource,3
act4,unit-1,lesson-2,Lesson Plan,https://docs.google.com/document/d/1gORaWs8Jays0y2oLleNHvQh7TZ9TI395J8wpEd51YnQ/edit?usp=sharing,Lesson Resource,1
act4,unit-1,lesson-2,Slide Deck,https://docs.google.com/presentation/d/1ieFWsfjUxFUX9DW5Z--uobfi5XDN__hy-rJc-x7mGy0/edit?usp=sharing,Lesson Resource,2
act4,unit-1,lesson-2,Workbook,https://docs.google.com/presentation/d/1ZREvjGqLKJpvnipaxXRzEKRri1BEStJm2dbnTG6b728/edit?usp=sharing,Lesson Resource,3
act4,unit-1,lesson-3,Lesson Plan,https://docs.google.com/document/d/1W29gotmh47fACXoGEwA1aF0493FIMz4-32eyLGNi-vM/edit?usp=sharing,Lesson Resource,1
act4,unit-1,lesson-3,Slide Deck,https://docs.google.com/presentation/d/1LQfeUdmlnNozFd4IYWQLvvE9oj1Zokvw44JGWxV6DWU/edit?usp=sharing,Lesson Resource,2
act4,unit-1,lesson-3,Workbook,https://docs.google.com/presentation/d/1sttkYF1ScMw6nVlHOy_kMojdyzPyQiZy2pCR8r1wF-Y/edit?usp=sharing,Lesson Resource,3
act4,unit-1,lesson-4,Lesson Plan,https://docs.google.com/document/d/101aG2UogOGc61CcCNQCgVerbJ5vKp6e-De8FgTBNeV4/edit?usp=drive_link,Lesson Resource,1
act4,unit-1,lesson-4,Slide Deck,https://docs.google.com/presentation/d/1f0Sm0ng3_pM_ABsjuk0-oOxq9_IG7XwQyAmCNYnxxSk/edit?usp=sharing,Lesson Resource,2
act4,unit-1,lesson-4,Workbook,https://docs.google.com/presentation/d/108lCJ4fnVisoY58wy8_yrIre3Mt68gGU8KGfz3dPv38/edit?usp=sharing,Lesson Resource,3
act4,unit-2,lesson-1,Lesson Plan,https://docs.google.com/document/d/1n7mc4yHH3g_VPtNsI1uIIaecrsBiwBSadwogBitiGq8/edit?tab=t.0,Lesson Resource,1
act4,unit-2,lesson-1,Slide Deck,https://docs.google.com/presentation/d/1o8nx-owH9UMspjl0kC3piMslhRuXg_NKJvBikh-Cbgg/edit?usp=drivesdk,Lesson Resource,2
act4,unit-2,lesson-1,Workbook,https://docs.google.com/presentation/d/1QdTU0NFTBxt2ijPFPe2lv1AYWbm6hPV1C4rzkFj8sr4/edit?slide=id.g39e6c292ef5_0_94#slide=id.g39e6c292ef5_0_94,Lesson Resource,3
act4,unit-2,lesson-2,Lesson Plan,https://docs.google.com/document/d/1wxNIdW7T28VvRWIVa_UOFAioUUVZlNSs7uvGrgCRlQI/edit?usp=sharing,Lesson Resource,1
act4,unit-2,lesson-2,Slide Deck,https://docs.google.com/presentation/d/1O5xfuyHy7GAgIyfORjbA3hizp5UBb7m-GJTJV1XR210/edit?usp=sharing,Lesson Resource,2
act4,unit-2,lesson-2,Workbook,https://docs.google.com/presentation/d/1p8Yk8kKmK-goE6Jgdl0DueVq52vSO_Owv52Vi7owvFY/edit?usp=sharing,Lesson Resource,3
act4,unit-2,lesson-3,Lesson Plan,https://docs.google.com/document/d/1jzHFxMM7vvytxPLNA7yoDt1w6pCx2u4D/edit?usp=sharing&ouid=109262387825299796179&rtpof=true&sd=true,Lesson Resource,1
act4,unit-2,lesson-3,Slide Deck,https://docs.google.com/presentation/d/16mUuG10MKUSO7mF291JwIXy4XEzhT30npzl6bbWFk2U/edit?usp=drivesdk,Lesson Resource,2
act4,unit-2,lesson-3,Solution Project,https://play.creaticode.com/projects/679bebc2e83001fc08db8aaa,Lesson Resource,3
act4,unit-2,lesson-4,Lesson Plan,https://docs.google.com/document/d/1_fjKaiuCvVRyjK-tATWTSDr5QJkKMqP38qL9QYMIY4o/edit?usp=sharing,Lesson Resource,1
act4,unit-2,lesson-4,Slide Deck,https://docs.google.com/presentation/d/1zc6M9xlCla3NfQY87dL2TQ8nofropHdtjuJ3f198khM/edit?usp=sharing,Lesson Resource,2
act4,unit-2,lesson-4,Workbook,https://docs.google.com/presentation/d/1lDEiXXSw0haianVjuzIRN6vPbsYuzSsgTHbQLEWYpLA/edit?usp=sharing,Lesson Resource,3
act4,unit-2,lesson-5,Lesson Plan,https://docs.google.com/document/d/1eGZTjC21gfEGIssp1bMSiQx4futK31nMNam3qgbyQx8/edit?tab=t.0,Lesson Resource,1
act4,unit-2,lesson-5,Slide Deck,https://docs.google.com/presentation/d/1wTilUnZYMYtl-kMTtBgM_GygmDOTKFXjTSO13w7qEWI/edit?usp=drivesdk,Lesson Resource,2
act4,unit-2,lesson-5,Workbook,https://docs.google.com/presentation/d/19hBR98mLh1q6w6wuvnCJh2WTfY5qrxJ_2c35tRQ3kCo/edit?slide=id.g3f04dd900b3_0_0#slide=id.g3f04dd900b3_0_0,Lesson Resource,3
act4,unit-2,lesson-6,Lesson Plan,https://docs.google.com/document/d/16K9XAP0LUClRiJHoEcYq02ie1JEIDTW2jiNEv1hYg7g/edit?usp=sharing,Lesson Resource,1
act4,unit-2,lesson-6,Slide Deck,https://docs.google.com/presentation/d/1A6uqiBFHCcwGWomtl7IIj5XdYQrKarXQJ7Q0JRG9bc0/edit?usp=sharing,Lesson Resource,2
act4,unit-2,lesson-6,Workbook,https://docs.google.com/presentation/d/1tFZuXQsbyZM8BQ_n2fnjfIGeXinDB4OidUMnTpLQV-w/edit?usp=sharing,Lesson Resource,3
act4,unit-2,lesson-7,Lesson Plan,https://docs.google.com/document/d/1P73hJgWCQcBe3rHJEKZfcr7AVBMZ9-CAOV37kmoGnMk/edit?usp=drive_link,Lesson Resource,1
act4,unit-2,lesson-7,Slide Deck,https://docs.google.com/presentation/d/1pZSjRJQnMCXKZlz0YmTJyMHexcG_eJK_6k5T0zhfukQ/edit?usp=drivesdk,Lesson Resource,2
act4,unit-2,lesson-7,Workbook,https://docs.google.com/presentation/d/1XfgxSFB7Xw0Fr-xzbCz6_waISpE9rVOBblS-YDbD3MQ/edit?slide=id.g3ef68761fb4_2_71#slide=id.g3ef68761fb4_2_71,Lesson Resource,3
act4,unit-2,optional-1,Lesson Plan,https://docs.google.com/document/d/1QraVVsdGcdtU7zpgq2OqfZpzcqGi51cAxne97M1R7Hw/edit?usp=drive_link,Lesson Resource,1
act4,unit-2,optional-1,Slide Deck,https://docs.google.com/presentation/d/1RmAG9TbqluJSI7vkoW74MC396mZB3f0etXnCYQYKeEU/edit?usp=drivesdk,Lesson Resource,2
act4,unit-2,optional-2,Lesson Plan,https://docs.google.com/document/d/1O0SzdhELKiAcsM8S_QTiMfMAd5xhgnitc51Pvc6HkRA/edit?usp=drive_link,Lesson Resource,1
act4,unit-2,optional-2,Slide Deck,https://docs.google.com/presentation/d/1u3mBuf1sduzoJMtMx5ORCpA19i54p5QICswJ4A7RBN8/edit?usp=drivesdk,Lesson Resource,2
act4,unit-2,lesson-8,Lesson Plan,https://docs.google.com/document/d/1TEvtYhSLT37RgVCCrNFwIJR4Br3oi-nv0Z716iFAiDI/edit?usp=drive_link,Lesson Resource,1
act4,unit-2,lesson-8,Slide Deck,https://docs.google.com/presentation/d/16hQXb3kEDpLS5XgFFP64mvHLH_AGDGaC_Rf3r_eTPY0/edit?usp=sharing,Lesson Resource,2
act4,unit-2,lesson-8,Workbook,https://docs.google.com/presentation/d/1VKsahH6aDGrcL0gkMZWLfCFQfx1l-fTPyzzX81TsPX0/edit?usp=sharing,Lesson Resource,3
act4,unit-3,lesson-1,Lesson Plan,https://docs.google.com/document/d/17AA115-k3a6jUtzAcGYk-RSf_TREtYk8NJE7l6uBnOA/edit?usp=drive_link,Lesson Resource,1
act4,unit-3,lesson-1,Slide Deck,https://docs.google.com/presentation/d/1bNccPEiNS-ZVsK6IydAbtAqEEgQD0fZIrYS0WTjmyI8/edit?usp=drive_link,Lesson Resource,2
act4,unit-3,lesson-2,Lesson Plan,https://docs.google.com/document/d/1JtGQgKnfSXYU7B3K9vONjLeLyawAFk4grwH094KkGaw/edit?usp=drive_link,Lesson Resource,1
act4,unit-3,lesson-2,Slide Deck,https://docs.google.com/presentation/d/1uXbUroE719WLKqcXlQUEB-GauXbMTdsW2zbqwyJViWU/edit?usp=drivesdk,Lesson Resource,2
act4,unit-3,lesson-2,Solution Project,https://play.creaticode.com/projects/679d1a356de32452ca3c0e9f,Lesson Resource,3
act4,unit-3,lesson-3,Lesson Plan,https://docs.google.com/document/d/1neWu4wlNFtg9ou7gA7K8-5FOGpXVzv_g/edit?usp=sharing&ouid=109262387825299796179&rtpof=true&sd=true,Lesson Resource,1
act4,unit-3,lesson-3,Slide Deck,https://docs.google.com/presentation/d/1t0Yt6pgGqhsUEBMyabh_5B_LRg078eE7hpQyLEvUf_E/edit?usp=sharing,Lesson Resource,2
act4,unit-3,lesson-3,Workbook,https://docs.google.com/presentation/d/1r29wCIR4wiO1LqGt4Otr2mF4yrYhMwcsZiVA1_eLlmQ/edit?usp=sharing,Lesson Resource,3
act4,unit-3,lesson-3,Solution Project,https://play.creaticode.com/projects/1ca634e4193e2b27500be13e,Lesson Resource,4
